5.000000000000000278e-02 5.071492455825581808e-02 -7.294928385407937013e-05 1.079065218426406236e+00 -1.420783873409638565e-03 5.958451168915625262e-02 -1.631768600971553185e-01 -1.710644290423206414e-03 3.633787847547251541e-04 -5.540407347527855769e-02 1.510536738894038833e-01 1.000000000000000000e+00 4.097508829376357023e-17 2.016543360209903032e-02 -5.497904107229688309e-02 5.958459334575083588e-02 -1.673276026302761288e-01 -1.080351598955371362e+00 1.455234499466121802e-03 -5.992236751271731027e-02 -8.775215745577263915e-02 5.958459334858319523e-02 -2.143250271623093062e-01 -1.088391185597179955e+00 -1.493557394312827573e-03 -5.992236751305260456e-02 -7.064649346587628664e-02 -3.635200626765515697e-01 3.635615440083657668e-01 -4.323649923758448254e-04 3.631443145622116342e-01 -3.635735849204410619e-01 3.973870533136691485e-04
5.200000000000000455e-02 5.272174704907677673e-02 -8.150461504050722289e-05 1.078570269510833013e+00 -1.524555972788150734e-03 6.158657853524032028e-02 -1.692625939033453319e-01 -1.845855920211765706e-03 3.953255764813229920e-04 -5.730697501211747674e-02 1.567460901855637079e-01 1.000000000000000000e+00 -5.519190361684657073e-17 2.085803312024779241e-02 -5.705091116515095817e-02 6.158666967619193938e-02 -1.735793933396210798e-01 -1.079958415996521870e+00 1.563839855334856572e-03 -6.236634480416355236e-02 -9.099803902156577973e-02 6.158666967936630987e-02 -2.224567148538661165e-01 -1.088634674507807043e+00 -1.608233714146178753e-03 -6.236634480458169011e-02 -7.320814847225627642e-02 -3.748892082835939554e-01 3.749362202147620282e-01 -4.838977829643492851e-04 3.744707936760718892e-01 -3.749506640243214228e-01 4.444080465468445355e-04
5.399999999999999939e-02 5.472611050428465712e-02 -9.064162421225290607e-05 1.078058175740895575e+00 -1.630673511065165032e-03 6.355032923702022551e-02 -1.752996506244188790e-01 -1.985709253538954153e-03 4.288455529679357277e-04 -5.917837263578853285e-02 1.623999003320270307e-01 1.000000000000000222e+00 -1.494474989195873262e-17 2.153916615174056998e-02 -5.910872976865583217e-02 6.355043048920550053e-02 -1.797825100243988505e-01 -1.079551594380391055e+00 1.675264609693875775e-03 -6.481425367825548178e-02 -9.421535862272324702e-02 6.355043049272622591e-02 -2.305397285209725977e-01 -1.088886543201044166e+00 -1.726382058954701411e-03 -6.481425367868642873e-02 -7.574124151391969928e-02 -3.859491738727321986e-01 3.860022194475044577e-01 -5.390916345316940127e-04 3.854854518528198493e-01 -3.860194106029841699e-01 4.947044630415814220e-04
5.600000000000000117e-02 5.672793886685138093e-02 -1.003692125038885914e-04 1.077529171069426139e+00 -1.738983137101003012e-03 6.547537120837114422e-02 -1.812867706167570758e-01 -2.130136767980410958e-03 4.639661854431236486e-04 -6.101793954687166621e-02 1.680141009758326087e-01 1.000000000000000000e+00 4.240535749396682188e-17 2.220871375131588249e-02 -6.115213169219916450e-02 6.547548320557008972e-02 -1.859356931335668650e-01 -1.079131318319549671e+00 1.789380258458959233e-03 -6.726599430299846916e-02 -9.740346046753753373e-02 6.547548320945763278e-02 -2.385728086125555869e-01 -1.089146669509470033e+00 -1.847910242923859114e-03 -6.726599430349682052e-02 -7.824511679927473318e-02 -3.966983715111104813e-01 3.967579800962709458e-01 -5.980256114920595376e-04 3.961866969970005425e-01 -3.967782928475158122e-01 5.483377160176132340e-04
5.800000000000000294e-02 5.872715772491504671e-02 -1.106952593056910515e-04 1.076983493377799084e+00 -1.849332616473673297e-03 6.736139376164695936e-02 -1.872227583990394295e-01 -2.279069888761461882e-03 5.007145767797228095e-04 -6.282541621286520661e-02 1.735877396779839654e-01 1.000000000000000000e+00 8.502408687357127400e-18 2.286658145686817564e-02 -6.318077027633639542e-02 6.736151714314787819e-02 -1.920377472760443904e-01 -1.078697775154178418e+00 1.906059160191062767e-03 -6.972145115916864033e-02 -1.005617284342864293e-01 6.736151714743347785e-02 -2.465547597375642996e-01 -1.089414928992335829e+00 -1.972726587582973763e-03 -6.972145115972379348e-02 -8.071915820663272401e-02 -4.071359354468098157e-01 4.072026630616919496e-01 -6.607738211007829852e-04 4.065736658325760366e-01 -4.072265020399636337e-01 6.053641365741618645e-04
6.000000000000000472e-02 6.072369466653010361e-02 -1.216266576278036710e-04 1.076421384019808469e+00 -1.961571234979373694e-03 6.920816544791671965e-02 -1.931064835787167921e-01 -2.432439115941844015e-03 5.391173864903057783e-04 -6.460060821635851824e-02 1.791199157070028358e-01 1.000000000000000000e+00 -3.900795689086450668e-17 2.351269850624713997e-02 -6.519431768162022023e-02 6.920830085736487391e-02 -1.980875421474086184e-01 -1.078251154990888638e+00 2.025174872556467862e-03 -7.218049409411202155e-02 -1.036895858193531417e-01 6.920830086207242771e-02 -2.544844515915691274e-01 -1.089691195167067361e+00 -2.100740164095564206e-03 -7.218049409473557831e-02 -8.316278903235496678e-02 -4.172616897223917487e-01 4.173361193257463242e-01 -7.274055189709602602e-04 4.166461911974677079e-01 -4.173639199992654758e-01 6.658350972899878444e-04
6.200000000000000649e-02 6.271747878603195492e-02 -1.331693322209636147e-04 1.075843087358004713e+00 -2.075550176899294916e-03 7.101553124390480587e-02 -1.989368815650801037e-01 -2.590174149976400865e-03 5.792007617281770462e-04 -6.634338398716897733e-02 1.846097806638179739e-01 9.999999999999997780e-01 -1.897672379512389810e-17 2.414701701182249069e-02 -6.719246511604202998e-02 7.101567932802946292e-02 -2.040840132417823527e-01 -1.077791650332456053e+00 2.146602469807144201e-03 -7.464297939499475731e-02 -1.067864949975175087e-01 7.101567933317187720e-02 -2.623608196687606253e-01 -1.089975339730648862e+00 -2.231861019107274271e-03 -7.464297939567518525e-02 -8.557547165111030474e-02 -4.270761144117872221e-01 4.271588561476512558e-01 -7.979852283808159651e-04 4.264047679448113026e-01 -4.271910851529338027e-01 7.297971498144752980e-04
6.400000000000000133e-02 6.470844111100151896e-02 -1.453283095700018640e-04 1.075248850325623451e+00 -2.191122869866261261e-03 7.278340945047885591e-02 -2.047129540879548959e-01 -2.752204014491888440e-03 6.209902757687136123e-04 -6.805367228633774079e-02 1.900565389510066594e-01 1.000000000000000000e+00 7.821033500314749993e-17 2.476951104473370732e-02 -6.917492300582143983e-02 7.278357085797168557e-02 -2.100261623723840565e-01 -1.077319455732327347e+00 2.270218831395944339e-03 -7.710875090972336976e-02 -1.098519569382429006e-01 7.278357086357882533e-02 -2.701828657822495372e-01 -1.090267232803133535e+00 -2.366000383766506034e-03 -7.710875091049838870e-02 -8.795670703233862686e-02 -4.365803098582247688e-01 4.366720012585615374e-01 -8.725728716470874686e-04 4.358505168345709335e-01 -4.367091566094045696e-01 7.972921743846947363e-04
6.600000000000000311e-02 6.669651447479696404e-02 -1.581076786761418653e-04 1.074638921971356798e+00 -2.308145302199806573e-03 7.451178847763524626e-02 -2.104337694823347205e-01 -2.918457176214821116e-03 6.645108727307225344e-04 -6.973145960405197075e-02 1.954594480558053404e-01 1.000000000000000000e+00 -4.678466585635805882e-18 2.538017568781101782e-02 -7.114142109841405104e-02 7.451196385794540966e-02 -2.159130579545163187e-01 -1.076834767429367012e+00 2.395902909563240365e-03 -7.957764116761174844e-02 -1.128855106309211015e-01 7.451196386403456662e-02 -2.779496583473777815e-01 -1.090566743144361528e+00 -2.503070865578424942e-03 -7.957764116844488755e-02 -9.030603416579101317e-02 -4.457759601173575392e-01 4.458772662642687123e-01 -9.512239121362850783e-04 4.449851476219026103e-01 -4.459198774412114763e-01 8.683575398198979233e-04
6.800000000000000488e-02 6.868163342807064031e-02 -1.715107239834072310e-04 1.074013553029432355e+00 -2.426476306011729738e-03 7.620072343387022940e-02 -2.160984627760906274e-01 -3.088861661316263506e-03 7.097868195122372702e-04 -7.137678738811042978e-02 2.008178186745434579e-01 9.999999999999997780e-01 1.268776264181441723e-17 2.597902602681945866e-02 -7.309170850780132012e-02 7.620091343623527913e-02 -2.217438350943184977e-01 -1.076337783006308113e+00 2.523535967221250936e-03 -8.204947251869716685e-02 -1.158867323924157311e-01 7.620091344283810852e-02 -2.856603324703256841e-01 -1.090873738386457736e+00 -2.642986624310970922e-03 -8.204947251963251587e-02 -9.262302936796497355e-02 -4.546652952848154738e-01 4.547769089306352708e-01 -1.033989505314832861e-03 4.538109210257341153e-01 -4.548255368545011668e-01 9.430262721064028601e-04
